time_s,dt_s,x_m,y_m,z_m,vx_m_s,vy_m_s,vz_m_s,distance_m,speed_m_s,true_anomaly_rad,specific_energy_J_kg,area_rate_m2_s,energy_drift_pct,angular_momentum_drift_pct,semi_major_axis_m_live,eccentricity_live,inclination_deg_live,raan_deg_live,arg_periapsis_deg_live,period_days_live
7153200.0,3000.0,-148805825741.21255,-10281205305.346834,-162553.54168527658,1570.2616872307312,-29829.18243247651,-0.05735610253045135,149165135913.9379,29871.50624725655,1.4132558911169306,-443577599.2843867,2227592024473145.2,0.000232468795183908,0.00012140710396851525,149598234924.9802,0.016707125167965985,4.1511314046604696e-05,343.91409962729637,119.07430756230823,365.25216125960753
7156200.0,3000.0,-148801088178.09372,-10370691001.396866,-162725.6193992514,1588.113176612145,-29827.94291833977,-0.05736236915846242,149166610541.58643,29871.211900204635,1.4138566323025739,-443577596.149383,2227592032138601.2,0.00023317554782495742,0.00012175121838543684,149598235982.27213,0.016707130710852468,4.149375055352039e-05,343.9057644914356,119.08266364789007,365.2521651317604
7159200.0,3000.0,-148796297062.15283,-10460172962.856874,-162897.71590022734,1605.963565389301,-29826.692706336744,-0.05736862720016657,149168085309.9384,29870.917527929505,1.414457361499434,-443577593.0158563,2227592039800250.2,0.00023388196749164872,0.00012209516190012052,149598237039.06595,0.01670713625635564,4.147617962300416e-05,343.897403409193,119.09104567571552,365.2521690020891
7162200.0,3000.0,-148791452396.70135,-10549651157.634888,-163069.83116245238,1623.812847143188,-29825.431797555997,-0.057374876660156525,149169560218.45984,29870.623130538366,1.4150580787058793,-443577589.8838112,2227592047458083.0,0.00023458805316275305,0.00012243893409731916,149598238095.36017,0.016707141804473895,4.145860124559967e-05,343.889016335476,119.09945369086341,365.2521728705882
7165200.0,3000.0,-148786554185.06995,-10639125553.64221,-163241.96516018827,1641.6610154559646,-29824.16019308994,-0.057381117543034106,149171035266.61697,29870.32870813843,1.4156587839203,-443577586.7532513,2227592055112088.2,0.00023529380399172535,0.0001227825344720025,149598239151.15344,0.01670714735520579,4.144101541183047e-05,343.8806032251485,119.10788773845957,365.25217673725257
7168200.0,3000.0,-148781602430.6086,-10728596118.793427,-163414.11786771056,1659.5080639109608,-29822.87789403484,-0.05738734985341021,149172510453.87585,29870.034260836903,1.4162594771410968,-443577583.62418103,2227592062762256.8,0.0002359992190110858,0.00012312596260892348,149598240206.4444,0.016707152908549787,4.1432219695842226e-05,343.8721640330309,119.11634786367118,365.2521806020773
7171200.0,3000.0,-148776597136.6865,-10818062821.006418,-163586.28925930872,1677.3539860926805,-29821.58490149079,-0.05739357359590478,149173985779.70242,29869.739788741,1.4168601583665996,-443577580.49660486,2227592070408575.8,0.0002367042971996054,0.00012346921793571444,149598241261.23145,0.01670715846450443,4.141462265971367e-05,343.86369871389957,119.12483411170955,365.25218446505664
7174200.0,3000.0,-148771538306.69205,-10907525628.20237,-163758.47930928602,1695.1987755868042,-29820.281216561747,-0.05739978877514684,149175461243.56277,29869.44529195792,1.4174608275952134,-443577577.3705273,2227592078051035.0,0.00023740903753605538,0.0001238122999922367,149598242315.5131,0.016707164023068072,4.139701814344122e-05,343.85520722248776,119.13334652782645,365.252188326185
7177200.0,3000.0,-148766425944.033,-10996984508.305786,-163930.68799195962,1713.0424259801905,-29818.9668403555,-0.057405995395774435,149176936844.92297,29869.150770594868,1.4180614848253519,-443577574.2459522,2227592085689625.0,0.00023811343917389075,0.00012415520835202027,149598243369.2881,0.01670716958423927,4.137940613747778e-05,343.8466895134847,119.14188515732236,365.25219218545783
7180200.0,3000.0,-148761260052.13617,-11086439429.244501,-164102.91528166065,1730.884930860879,-29817.641773983687,-0.05741219346243463,149178412583.24896,29868.856224759067,1.418662130055412,-443577571.1228837,2227592093324333.8,0.00023881750115906864,0.00012449794247636626,149598244422.55496,0.01670717514801671,4.1361786632255935e-05,343.8381455415363,119.15045004554095,365.25219604286985
7183200.0,3000.0,-148756040634.4478,-11175890358.949688,-164275.16115273422,1748.726283818092,-29816.30601856178,-0.05741838297978352,149179888458.00665,29868.561654557707,1.4192627632837467,-443577568.00132686,2227592100955151.5,0.00023952122234942533,0.00012484050192758172,149598245475.312,0.016707180714398678,4.134415961818789e-05,343.82957526124454,119.15904123786278,365.25219989841463
7186200.0,3000.0,-148750767694.4333,-11265337265.355871,-164447.42557953935,1766.5664784422377,-29814.95957520909,-0.05742456395248619,149181364468.66214,29868.267060098002,1.4198633845088346,-443577564.8812851,2227592108582067.0,0.00024022460199247636,0.00012518288620063644,149598246527.55814,0.016707186283383843,4.1326525085665395e-05,343.82097862716813,119.16765877972114,365.2522037520883
7189200.0,3000.0,-148745441235.57718,-11354780116.400942,-164619.70853644915,1784.4055083249111,-29813.60244504877,-0.05743073638521672,149182840614.68127,29867.972441487153,1.4204639937290464,-443577561.7627631,2227592116205069.5,0.00024092763901324395,0.00012552509481294593,149598247579.29175,0.0167071918549707,4.130888302505967e-05,343.81235559382196,119.17630271658665,365.25220760388504
7192200.0,3000.0,-148740061261.38336,-11444218880.026163,-164792.00999785066,1802.2433670588975,-29812.23462920781,-0.05743690028265816,149184316895.53,29867.677798832363,1.4210645909428266,-443577558.6457652,2227592123824148.8,0.00024163033244424818,0.00012586712730437155,149598248630.51135,0.016707197429157807,4.129123342672141e-05,343.8037061156774,119.18497309397492,365.2522114537992
7195200.0,3000.0,-148734627775.37485,-11533653524.176188,-164964.3299381451,1820.0800482381744,-29810.85612881703,-0.05744305564950253,149185793310.67416,29867.383132240844,1.4216651761485357,-443577555.53029567,2227592131439294.0,0.000242332681318009,0.0001262089831923288,149598249681.21548,0.016707203005943732,4.128240579788152e-05,343.79503014716227,119.19366995744655,365.25221530182563
7198200.0,3000.0,-148729140781.09393,-11623084016.799065,-165136.66833174767,1837.9155454579131,-29809.46694501109,-0.05744920249045079,149187269859.57974,29867.08844181979,1.4222657493446869,-443577552.41635877,2227592139050494.0,0.0002430346846804837,0.0001265506619717874,149598250731.4028,0.016707208585326986,4.1264744874806804e-05,343.7863276426607,119.20239335260366,365.25221914795935
7201200.0,3000.0,-148723600282.10208,-11712510325.846254,-165309.02515308777,1855.749852314482,-29808.06707892847,-0.05745534081021285,149188746541.71252,29866.793727676413,1.422866310529632,-443577549.30395865,2227592146657738.5,0.00024373634159106672,0.00012689216318260873,149598251781.0718,0.01670721416730627,4.1247076389785814e-05,343.77759855651345,119.21114332509504,365.2522229921948
7204200.0,3000.0,-148718006281.98,-11801932419.272636,-165481.40037660894,1873.5829624054484,-29806.6565317115,-0.05746147061350754,149190223356.53845,29866.498989917905,1.4234668597018876,-443577546.1930994,2227592154261017.2,0.000244437651136027,0.00012723348636465412,149598252830.2212,0.016707219751880144,4.122940033309676e-05,343.76884284301764,119.21991992061048,365.2522268345273
7207200.0,3000.0,-148712358784.32764,-11891350265.036524,-165653.79397676882,1891.4148693295801,-29805.23530450632,-0.05746759190506259,149191700303.5233,29866.204228651477,1.4240673968598476,-443577543.0837857,2227592161860318.8,0.0002451386122403868,0.00012757463100167036,149598253878.84933,0.016707225339047147,4.1211716694996965e-05,343.7600604564268,119.22872318488298,365.25223067495074
7210200.0,3000.0,-148706657792.76404,-11980763831.099674,-165826.20592803933,1909.2455666868489,-29803.80339846292,-0.05747370468961465,149193177382.1329,29865.909443984325,1.4246679220019793,-443577539.97602123,2227592169455634.0,0.0002458392240979128,0.0001279155966896333,149598254926.95502,0.016707230928805987,4.1202872029867745e-05,343.751251350951,119.2375531636923,365.25223451346085
7213200.0,3000.0,-148700903310.9275,-12070173085.427301,-165998.63620490654,1927.0750480784318,-29802.360814735093,-0.05747980897190923,149194654591.833,29865.614636023645,1.4252684351266929,-443577536.8698112,2227592177046949.2,0.00024653948552612944,0.00012825638281128372,149598255974.53647,0.016707236521155175,4.117632663548991e-05,343.7424154807568,119.24640990285536,365.25223835005113
7216200.0,3000.0,-148695095342.47556,-12159577995.988085,-166171.0847818708,1944.903307106714,-29800.90755448048,-0.05748590475670072,149196131932.08954,29865.31980487665,1.425868936232524,-443577533.76515836,2227592184634258.0,0.0002472393958934873,0.00012859698907482635,149598257021.59277,0.01670724211609358,4.116747436695045e-05,343.7335527999672,119.25529344824338,365.25224218471806
7219200.0,3000.0,-148689233891.08487,-12248978530.754183,-166343.55163344674,1962.730337375291,-29799.44361886053,-0.057491992048752376,149197609402.36813,29865.02495065052,1.4264694253178718,-443577530.6620683,2227592192217546.5,0.00024793895395032483,0.000128937414863002,149598258068.122,0.01670724771361957,4.114090613290404e-05,343.7246632626618,119.26420384575782,365.2522460174547
7222200.0,3000.0,-148683318960.45132,-12338374657.701246,-166516.03673416332,1980.5561324889698,-29797.96900904052,-0.057498070852836286,149199087002.1346,29864.730073452454,1.427069902381248,-443577527.5605449,2227592199796805.2,0.0002486381588232225,0.0001292776597493407,149598259114.12292,0.016707253313731855,4.112318444087658e-05,343.71574682287667,119.27314114135152,365.2522498482565
7225200.0,3000.0,-148677350554.28995,-12427766344.808426,-166688.54005856378,1998.380686053773,-29796.483726189555,-0.057504141173733384,149200564730.85464,29864.43517338966,1.4276703674210682,-443577524.46059257,2227592207372023.5,0.00024933700951782595,0.00012961772325125799,149598260159.59402,0.0167072589164292,4.1114320730364975e-05,343.7068034346044,119.2821053810199,365.25225367711795
7228200.0,3000.0,-148671328676.335,-12517153560.058384,-166861.06158120572,2016.2039916769395,-29794.98777148055,-0.0575102030162334,149202042587.99405,29864.140250569322,1.4282708204358716,-443577521.3622149,2227592214943190.5,0.00025003550521446457,0.00012995760488616935,149598261204.53403,0.016707264521710244,4.109658757416791e-05,343.6978330517943,119.291096610803,365.2522575040344
7231200.0,3000.0,-148665253330.33987,-12606536271.43731,-167033.60127666118,2034.0260429669277,-29793.48114609025,-0.057516256385134884,149203520573.01843,29863.845305098635,1.4288712614240886,-443577518.2654171,2227592222510295.5,0.0002507336447575374,0.00013029730417149035,149598262248.94128,0.016707270129573595,4.107884676281924e-05,343.68883562835214,119.3001148767789,365.25226132899974
7234200.0,3000.0,-148659124520.07718,-12695914446.934925,-167206.15911951652,2051.846833533417,-29791.963851199205,-0.057522301285245166,149204998685.39362,29863.5503370848,1.4294716903842608,-443577515.17020214,2227592230073329.0,0.00025143142746174605,0.000130636820680751,149598263292.8147,0.016707275740018138,4.106109828639654e-05,343.6798111181403,119.30916022507829,365.25226515200995
7237200.0,3000.0,-148652942249.33865,-12785288054.544504,-167378.73508437263,2069.6663569873103,-29790.435887991793,-0.05752833772138036,149206476924.5851,29863.255346634996,1.4300721073148197,-443577512.0765756,2227592237632279.2,0.0002521288520774289,0.00013097615388647527,149598264336.15244,0.016707281353042367,4.105222117067581e-05,343.67075947497773,119.31823270186358,365.25226897305834
7240200.0,3000.0,-148646706521.93524,-12874657062.262875,-167551.32914584482,2087.484606940737,-29788.897257656197,-0.05753436569836532,149207955290.0587,29862.960333856423,1.4306725122143085,-443577508.98454094,2227592245187135.2,0.0002528259178117898,0.00013131530329485577,149598265378.9533,0.016707286968645096,4.103446117799057e-05,343.6616806526401,119.32733235335027,365.2522727921406
7243200.0,3000.0,-148640417341.697,-12964021438.090439,-167723.94127856285,2105.301577007054,-29787.34796138442,-0.057540385221033684,149209433781.28,29862.665298856264,1.4312729050812256,-443577505.8941024,2227592252737887.8,0.00025352262372422337,0.00013165426849064542,149598266421.2159,0.016707292586825063,4.101669349533124e-05,343.6525746048597,119.33645922579325,365.25227660925157
7246200.0,3000.0,-148634074712.47318,-13053381150.03118,-167896.57145717103,2123.1172608008487,-29785.788000372275,-0.05754639629422779,149210912397.71463,29862.370241741704,1.431873285914063,-443577502.8052647,2227592260284525.0,0.0002542189687397517,0.00013199304894636815,149598267462.93863,0.01670729820758092,4.09989181127e-05,343.64344128532554,119.34561336548855,365.25228042438533
7249200.0,3000.0,-148627678638.13217,-13142736166.092672,-168069.21965632823,2140.931651937941,-29784.217375819386,-0.05755239892279871,149212391138.82825,29862.075162619934,1.432473654711346,-443577499.7180316,2227592267827037.2,0.0002549149520252671,0.00013233164422433113,149598268504.12024,0.01670730383091146,4.098113502007738e-05,343.6342806476833,119.3547948187808,365.2522842375373
7252200.0,3000.0,-148621229122.56155,-13232086454.286097,-168241.88585070783,2158.744744035385,-29782.636088929186,-0.05755839311160622,149213870004.08643,29861.78006159814,1.4330740114715936,-443577496.6324074,2227592275365414.0,0.00025561057258641516,0.00013267005385317275,149598269544.75922,0.016707309456815485,4.096334420742214e-05,343.62509264553535,119.3640036320543,365.2522880487021
7255200.0,3000.0,-148614726169.66797,-13321431982.62625,-168414.57001499785,2176.556530711473,-29781.044140908918,-0.05756437886551878,149215348992.95474,29861.484938783502,1.4336743561933056,-443577493.5483967,2227592282899643.8,0.0002563058294154042,0.00013300827731663984,149598270584.85406,0.016707315085291673,4.094554566467124e-05,343.6158772324408,119.37323985173647,365.25229185787407
7258200.0,3000.0,-148608169783.3773,-13410772719.131552,-168587.27212390094,2194.3670055857356,-29779.44153296963,-0.057570356189413543,149216828104.89883,29861.1897942832,1.4342746888750413,-443577490.4660032,2227592290429716.8,0.0002570007216656893,0.00013334631417703956,149598271624.4035,0.016707320716338892,4.0936643491359227e-05,343.60663436191567,119.38250352430029,365.2522956650486
7261200.0,3000.0,-148601559967.63446,-13500108631.824068,-168759.99215213433,2212.1761622789454,-29777.828266326178,-0.05757632508817631,149218307339.3842,29860.894628204416,1.4348750095153002,-443577487.3852317,2227592297955621.8,0.00025769524824885545,0.00013368416392934163,149598272663.40594,0.01670732634995579,4.091883333454872e-05,343.5973639874327,119.39179469625807,365.25229947021984
7264200.0,3000.0,-148594896726.4036,-13589439688.72951,-168932.73007443,2229.9839944131186,-29776.204342197216,-0.05758228556670154,149219786695.8764,29860.59944065434,1.4354753181126545,-443577484.30608577,2227592305477349.0,0.00025838940835866934,0.00013402182613585318,149598273701.86017,0.016707331986141338,4.090101542238907e-05,343.58806606242126,119.40111341417189,365.25230327338335
7267200.0,3000.0,-148588180063.66797,-13678765857.877253,-169105.48586553455,2247.7904956115167,-29774.569761805204,-0.057588237629892305,149221266173.84103,29860.304231740127,1.4360756146656308,-443577481.2285702,2227592312994887.2,0.00025908320092015325,0.00013435930029154396,149598274739.76456,0.016707337624894188,4.088318974474033e-05,343.57874054026786,119.410459724638,365.2523070745332
